video_id,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,description
2gB8aXVtcXg,tabletennis pingpong sport การเคหะ บอม กบซ้อมตีกันสนุกๆ  2011| เล่นปิงปองยางเม็ด,Mr.PingpongPimple OnTour,17,2011-03-10T09:42:41Z,บอม|กบ|การเคหะแห่งชาติ|ปิงปอง|tabletennis|ชมรมปิงปอง|ชมรมเทเบิลเทนนิส|nha|ping pong|defense|physical exercise|มือบุก|topspin,7496,5,2,3,"{'url': 'https://i.ytimg.com/vi/2gB8aXVtcXg/sddefault.jpg', 'width': 640, 'height': 480}","#pingpong #tabletennis #sport #ปิงปอง 
เมื่อเลิกงาน ก็ ตีปิงปอง ออกกำลังกายกันครับ
ตีกันสนุกๆ ไม่ถึงขนาดทีมชาติ หรือระดับโลก

ใช้ยางเรียบ ทั้งสองคน ไม่มียางเม็ดสั้น หรือว่า เม็ดยาว
หวดกันมันๆ ระดับฝีมือ ก็ พอแข่งกีฬาสี โรงงาน สำนักงาน 
หรือในองค์กรทั่วๆไปพอได้อยู่ 

สุดท้ายนี้ ก็อยากจะบอกกับเพื่อนๆว่า ตีปิงปอง
ก็ตีกันให้สนุกนะครับ มันตึงเกินไป ไม่เครียดเกินไป 
สุขภาพดีถ้วนหน้า ขอให้มีความสุข ทุกๆท่าน"
vAGiSHV-OLA,Phuket Tauchen: Westküste Kamala Surin Bangtao - Schnepfenmesserfisch,Merlin Divers - Scuba Diving Phuket,15,2011-03-10T07:45:55Z,phuket|tauchen|video|unterwasser|gerätetauchen|tauchshop|tauchbasis|kamala|surin beach|bangtao beach|thailand|diving|water sports|reef,718,2,0,0,"{'url': 'https://i.ytimg.com/vi/vAGiSHV-OLA/sddefault.jpg', 'width': 640, 'height': 480}","Phuket Tauchen Thailand - https://phuket-diving-thailand.net/
Der Gestreifte Schnepfenmesserfisch  ist ein Fisch aus der Gruppe der Seenadelartigen. Auf diesm Video tanzen gleich mehrere um die neuen Zementwürfel, die nun um alle Tauchplätze an der Westküste von Phuket in Thailand ins Wasser gestzt wurden - als Erweiterung der Riffe um mehr Meerestiere anzuziehen 
Eine echte Bereicherung für das Tauchen in Phuket - Thailand"
RAKbH8K8J30,"RC Helicopters and Air Planes, Pattaya RC Club - Thailand",lifeinthailand,17,2011-03-10T07:25:03Z,Pattaya|RC|Club|Remote|Control|Helicopters|Air|Planes|Thailand|Bangkok|khmer|penguin|flying|helicopter|plane|air force|photography|high rev engine|extreme sports|aviation|model vehicles|surf|snowboard|jet|airplane|club penguin|dubbed|aircraft|karaoke|thomas|start|ski|pilot,2813,9,0,8,"{'url': 'https://i.ytimg.com/vi/RAKbH8K8J30/sddefault.jpg', 'width': 640, 'height': 480}","Remote control helicopters and airplanes. Pattaya RC club is located in East Pattaya in the middle of a farmers field.

Check out my eBook - Retired at 40 - https://shopthailandonline.com/product/ok-guys-retired-at-40-my-story/"
xvD79vs2ydE,ฟาร์ม สุนัข พันธุ์ โกลเด้น รีทรีฟเวอร์ Nantawangolen,ยศศักดิ์ จันทร์ค้อม,15,2011-03-08T13:22:37Z,ฟาร์มโกลเด้น|ฟาร์มโกลเด้นกรุงเทพ|ขายหมาโกลเด้น|ขายโกลเด้น|โกลเด้น รีทรีฟเวอร์|ลูกสุนัขโกลเด้น|ขายลูกสุนัขพันธุ์โกลเด้น|ราคาโกลเด้น|หาโกลเด้น|Golden Retriver|Golden puppy for sale,10001,34,2,6,"{'url': 'https://i.ytimg.com/vi/xvD79vs2ydE/sddefault.jpg', 'width': 640, 'height': 480}","ฟาร์ม สุนัข พันธุ์ โกลเด้น รีทรีฟเวอร์ Nantawangolen ,ฟาร์มหมาโกลเด้น กรุงเทพ,มี โกลเด้น ขาย, golden retriever ฟาร์มหมา มี พ่อ พันธุ์ โก ล เด้ น รับผสม
สนใจติดต่อ  0844547355
ID LINE:  JONIBALL

https://www.facebook.com/Nantawangolden/?ref=bookmarks
https://www.facebook.com/ThaiGoldenDream/"
hnE1RhRvFtU,ฟาร์ม สุนัข พันธุ์ โกลเด้น รีทรีฟเวอร์ Nantawangolen,ยศศักดิ์ จันทร์ค้อม,15,2011-03-06T18:56:06Z,ฟาร์มโกลเด้น|ฟาร์มสุนัขโกลเด้น|ฟาร์มโกลเด้นกรุงเทพ|ขายลูกสุนัขโกลเด้น|ขายหมาโกลเด้น|หมาโกลเด้น|ขายโกลเด้น|ขายลูกโกลเด้น|สุนัขพันธุ์โกลเด้น รีทรีฟเวอร์|โกลเด้น รีทรีฟเวอร์|Golden Retriver|Golden puppy for sale,4302,5,0,2,"{'url': 'https://i.ytimg.com/vi/hnE1RhRvFtU/sddefault.jpg', 'width': 640, 'height': 480}","ฟาร์ม สุนัข พันธุ์ โกลเด้น รีทรีฟเวอร์ Nantawangolen ,ฟาร์มหมาโกลเด้น กรุงเทพ,มี โกลเด้น ขาย, golden retriever ฟาร์มหมา มี พ่อ พันธุ์ โก ล เด้ น รับผสม
สนใจติดต่อ  0844547355
ID LINE:  JONIBALL

https://www.facebook.com/Nantawangolden/?ref=bookmarks
https://www.facebook.com/ThaiGoldenDream/"
bCC9NoNCkns,"Royal Thai Handicrafts Center, Damnoen Saduak, Thailand",Barbara Weibel,19,2011-03-05T17:42:49Z,Damnoen Saduak|Thailand|Bangkok|teak|wood carving|arisans|art|sculpture|furniture|Royal Thai Handicrafts Center|Teak wood carvings|artisans carve huge wood sculptures and panels,20591,76,3,3,,"To learn more about the Royal Thai Handicrafts Center, Damnoen Saduak, Thailand, go to https://holeinthedonut.com/2011/03/15/bridge-river-kwai-bangkok-thailand/, and if you enjoyed this video, please consider subscribing to my YouTube channel.

Thai artisans work precious Teak wood into carvings, furniture, and all manner of statuary at the Royal Thai Handicrafts Center in Damnoen Saduak, near Bangkok, Thailand."
6E2-OOQo13c,Action In Vietnam,NFSA Films,1,2011-03-01T10:31:53Z,Vietnam war|Australian Army|Vietnamese|war|soldiers|helicopters|battle|guns|Australian|government|film|making|documentary|screen|stock|footage|military|warfare|world war|russia|ANZAC|Day|march|propaganda|australia|sydney|ww2|wwii|automobiles|weapons|communism|politics|brisbane|history|melbourne|perth|victoria|adelaide|western|queensland|Soldier (Profession)|Boeing Chinook (Aircraft Model)|Owen machine gun,2429190,8168,797,1126,"{'url': 'https://i.ytimg.com/vi/6E2-OOQo13c/sddefault.jpg', 'width': 640, 'height': 480}","Made by The Commonwealth Film Unit 1966. Directed by John Abbott. In making this film about the Vietnam War, the Australian Commonwealth Film Unit did not look for battles and heroes. This was to be the story of the young Australians who were carrying on the standards of service begun by their grandfathers during the First World War. The emphasis was on people, both Australian and Vietnamese. The intention was to show what war really feels like."
D1HtYzikfE8,Deftones live in Bangkok 15/02/2011,tiyawat,25,2011-02-28T19:50:43Z,deftones|live|in|bangkok|2011|canceled,1116,7,0,1,"{'url': 'https://i.ytimg.com/vi/D1HtYzikfE8/sddefault.jpg', 'width': 640, 'height': 480}",After Deftones live in bangkok was Canceled
4bxXrxbN2UM,วันเดือนปี - เจี๊ยบ วรรธณา,BOZO JOS,10,2011-02-28T15:57:16Z,วันเดือนปี|เจี๊ยบ วรรธณา,1338,6,0,3,,มอบให้คนที่คุณรักแทนคำพูด
cZe4AlCvmlo,Tổ chức sinh nhật cho bé,Trần Quang Hưng,19,2011-02-24T03:31:57Z,#sinhnhatbe,1612,3,0,1,,"Dịch vụ tổ chức sinh nhật cho bé tại EUREKA. 
Điện thoại: 0904341221 - 04 665 86 393
Website: tiecvn.com
Email: tiecvn.com@gmail.com hoạc qh_eureka@yahoo.com"
sZDfKGZnahg,Tauchen Thailand Phuket - Kamala Strand Stingray,Merlin Divers - Scuba Diving Phuket,15,2011-02-20T11:11:21Z,tauchen thailand|tauchschule phuket|unterwasserwelt|meerestiere|video|unterwasservideo,1296,4,0,0,,"https://phuket-diving-thailand.net/
Tauchen Phuket, Thailand - vor der Westkueste von Phuket liegt der Tauchplatz Koh Weo - eine ganz kleine Insel vor dem Strand Bangtao Beach - ein paar Kilometer weiter noerdlich von Surin Beach - hier wurde dieser Stachelrochen gefilmt"
s00-mOKoLlY,"Travel Vlog - Thailand, Bangkok",Lou's World,19,2011-02-19T15:25:48Z,thailand|bangkok|air france|travel|asia|vacation|massage|ladyboy|holidays|fried rice|thai massage|thai airways,1309,7,0,0,,"Bangkok Trip 

Music in this video
Learn more
Listen ad-free with YouTube Premium
Song
One Night In Bangkok
Artist
Murray Head
Writers
Benny Andersson, Tim Rice, Björn Ulvaeus
Licensed to YouTube by
UMG (on behalf of Polar Music International AB); UNIAO BRASILEIRA DE EDITORAS DE MUSICA - UBEM, UMPG Publishing, LatinAutor - UMPG, UMPI, LatinAutor, ASCAP, CMRRA, and 12 Music Rights Societies"
VPTri0kpvv8,LỄ MỪNG THỌ,Viet Kieu Nhat Ban,19,2011-02-19T14:06:25Z,TT|lemungtho|lethuongtho|lễ mừng thọ|lễ thượng thọ,271,1,0,0,,Lễ mừng thọ phổ biến tại đồng bằng bắc bộ có gì?
DTSTrFcb_ko,"STREET FOOD in Thailand! (My dinner today!) / Thai North Eastern Sausage. (Thailand, Chiang Mai)",BEACH BREAKS,19,2011-02-15T09:37:20Z,street food|Thailand|dinner|meatball|chiang mai|Chicken|Cooking|Kitchen|Street|Recipes|Bbq|Barbecue (Cuisine)|Meat|Chicken (food)|Bangkok|STREET FOOD I|NIGHT MARKET|food|barbecue|Sauce|Salad|Foods|Beef|Rice|Soup|Pizza|Grill|Pork|Bread|Curry|cuisine|Cheese|Lunch|Dining|Vegetable (CSA Product)|flavour|Anal Beads|Murtabak|Sausage (Type Of Dish)|My Thai Breakfast|Best Pad Thai in Thailand|Village Food Factory Asia,705106,687,81,285,"{'url': 'https://i.ytimg.com/vi/DTSTrFcb_ko/sddefault.jpg', 'width': 640, 'height': 480}","In case you missed it: Watch my new video here: https://www.youtube.com/watch?v=LtCFDRu9ooU


HERE IS ONE MORE MY VIDEO ABOUT STREET FOOD Ihttps://www.youtube.com/watch?v=rr6SSVoZi-w Village Food Factory Asia

Serious Sausages in Chiang Mai
by Allan Wilson
I can’t say I’ve eaten through every sai oua sausage (Chiang Mai Sausage / Northern Thai Sausage). In fact it is rare that I even call into the city at all. But I do know my sausage. So I will go out on a limb and say that some of the best Sai Oua Northern Thai sausage in Chiang Mai is found at the Mae Hia Fresh Market, aka Talad Sod Mae Hai. It’s all very subjective, I know, but going by local recommendation, the lines of queues to reach them, and just the sheer number they grill up on a daily basis, it’s just really hard to find something similar in Chiang Mai.

Mae Hia Fresh Market
For those looking for it, the stall at Mae Hia Market, or mini kitchen as it may be better described, is called Gao Makham (which translates as under the tamarind tree). But it isn’t written in English so this is fairly useless to most. To find it just look for the long queues in the near corner of the market (by the road) and, from there, it is honestly hard to miss. There are grills upon grills of sai oua Northern Thai sausage. Sausage so fresh, and so crumbly, that it falls apart when you poke it with a stick.




Street food in Thailand. My dinner today 1 / Thai sausage - Sai Grok

Thai cuisine is the national cuisine of Thailand. Blending elements of several Southeast Asian traditions, Thai cooking places emphasis on lightly prepared dishes with strong aromatic components. The spiciness of Thai cuisine is well known. As with other Asian cuisines, balance, detail and variety are of great significance to Thai chefs. Thai food is known for its balance of three to four fundamental taste senses in each dish or the overall meal: sour, sweet, salty, and bitter.
As an acknowledged expert of Thai cuisine, David Thompson, explains in an interview: ""Thai food ain't about simplicity. It's about the juggling of disparate elements to create a harmonious finish. Like a complex musical chord it's got to have a smooth surface but it doesn't matter what's happening underneath. Simplicity isn't the dictum here, at all. Some westerners think it's a jumble of flavours, but to a Thai that's important, it's the complexity they delight in.

P.S. for those who see here anal beads - rest in peace

Gao Makham
I actually find that unlike hawker stalls of Singapore and maybe Malaysia, that Thai people aren’t too fond of waiting in queues. Or at least when they’re not comfortable, and when not sat inside air-conditioned malls. But to find Gao Makham it is important to look for the queues, because there is a very similar sai oua sausage stall on the opposite corner of Mae Hia Market. This second shop is called Sai oua samonprai (which translates as herbal sausage) and it is quite possibly the second best sai oua Northern Thailand sausage in Chiang Mai.

What is bangkok's atmosphere like? It is a real Bangkok!:  https://www.youtube.com/watch?v=EvDBAs-a228 Where is Best Pad Thai in Thailand?"
e7p5daAO3LY,ซอละอ่อนสะเมิง,Natee M,19,2011-02-14T09:29:30Z,ซอละอ่อนสะเมิง|งานสตรอเบอร์รี่|สะเมิง|เชียงใหม่|thailand,30673,118,10,14,"{'url': 'https://i.ytimg.com/vi/e7p5daAO3LY/sddefault.jpg', 'width': 640, 'height': 480}","ติดตามเรื่องราวของจั้งซอละอ่อนสะเมิง ได้ที่นี่ครับ ^^

http://bit.ly/1fVPjEB"
S90Q-WfUe6s,Tết Tết Tết Tết Đến Rồi,Viet Kieu Nhat Ban,24,2011-02-13T09:08:11Z,TET|tết tết đến rồi|tetdenroi,60356,21,11,4,"{'url': 'https://i.ytimg.com/vi/S90Q-WfUe6s/sddefault.jpg', 'width': 640, 'height': 480}","Lời bài hát: Tết Tết Tết Tết Đến Rồi
Tết Tết Tết Tết đến rồi
Tết Tết Tết Tết đến rồi
Tết Tết Tết Tết đến rồi
Tết đến trong tim mọi người

Mừng ngày Tết trên khắp quê tôi
Ngàn hoa thơm khoa sắc xinh tươi
Đàn em thơ khoe áo mới
Chạy tung tăng vui pháo hoa
Mừng ngày Tết trên khắp quê tôi
Người ra Trung, ra Bắc, vô Nam
Dù đi đâu ai cũng nhớ
Về chung vui bên gia đình

Tết Tết Tết Tết đến rồi
Tết Tết Tết Tết đến rồi
Tết Tết Tết Tết đến rồi
Tết đến trong tim mọi người

Mừng ngày Tết phố xá đông vui
Người đi thăm, đi viếng, đi chơi
Người lo đi mua sắm Tết
Người dâng hương đi lễ chùa
Mừng ngày Tết ta chúc cho nhau
Một năm thêm sung túc an vui
Người nông dân thêm lúa thóc
Người thương gia mau phát tài

Tết Tết Tết Tết đến rồi
Tết Tết Tết Tết đến rồi
Tết Tết Tết Tết đến rồi
Tết đến trong tim mọi người"
BrjVj4Dr3bw,zorb in Chiang Mai zoo,BEACH BREAKS,22,2011-02-11T08:55:27Z,Chiang Mai|Thailand|zorb|zoo|Ball|Chiang Mai Zoo (Zoo),19357,44,8,0,"{'url': 'https://i.ytimg.com/vi/BrjVj4Dr3bw/sddefault.jpg', 'width': 640, 'height': 480}",
hGETZ_5mcSM,"Vang Vieng, Laos Morning Market",Darly J,19,2011-02-09T22:05:35Z,ประเทศลาว|vangviengguesthouse|วังเวียง|laostrip|เที่ยวลาว|โรงแรมวังเวียง|อาหารลาว|Lao Food|Laotian Cuisine|Laos Travel|Laos Tourism|Nam Song|ตลาดเช้าวังเวียง|Laos Trip|Vang Vieng Trip|Tubing Vang Vieng|ลาว|เมืองลาว|สปป.ลาว|laos|vang vieng market|vang vieng street food|tubing laos|what to do in vang vieng|what to eat in vang vieng|vang vieng travel|vang vieng|travel laos|what to do in laos|what to eat in laos,122564,68,9,8,"{'url': 'https://i.ytimg.com/vi/hGETZ_5mcSM/sddefault.jpg', 'width': 640, 'height': 480}","A quick stroll around Vang Vieng morning market, looking for something to take back to the relatives in Vientiane, Laos. I was in a hurry to buy something and catch the bus and didn't have time to explore the market entirely."
